,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T22:04:00.000Z,1.0001316795932842,5484079886.012482,-13.9994,-0.04221731,-0.00818406,-0.00100676,0.01209833,0.03215676,0.03708004,55248430981.21187,6.1815,55248430981.21,,2022-06-17T22:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 17:07:25.395487-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T22:04:00.000Z,215.88909478416713,1156219188.9131875,-25.0072,-0.39192552,0.60393395,-24.7941281,-26.53596321,-48.23098214,-46.13874062,35249718251.96812,3.9438,35646907850.09,,2022-06-17T22:04:00.000Z,,,,,,2022-06-17 17:07:25.395487-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T22:05:00.000Z,1.0023973459903757,4988665117.193486,-9.4874,0.18980375,0.22875213,0.25631207,0.14351175,0.17669525,0.30630903,17748773324.470486,1.986,17748773324.47,,2022-06-17T22:05:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 17:07:25.395487-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T22:04:00.000Z,0.4894341179933403,908673529.0348358,-29.0539,-0.25016797,0.29480786,-16.22071179,-6.77238416,-47.57222073,-45.75170349,16513031663.560707,1.8475,22024535309.7,,2022-06-17T22:04:00.000Z,,,,,,2022-06-17 17:07:25.395487-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T22:05:00.000Z,0.3209719397586221,1420905194.3247128,-7.8435,0.13901946,1.27318019,-16.60315081,-22.39840032,-57.83587228,-60.81863243,15516778965.148455,1.7361,32097193975.86,,2022-06-17T22:05:00.000Z,,,,,,2022-06-17 17:07:25.395487-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T22:04:00.000Z,31.338483550409116,1350167879.1773078,-33.0607,-0.92000326,0.49830805,-17.39409139,-38.51574108,-69.2120759,-66.24009728,10729372633.200626,1.2005,16033299250.79,,2022-06-17T22:04:00.000Z,,,,,,2022-06-17 17:07:25.395487-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T22:05:00.000Z,0.05699212036238781,410498730.84946907,-47.3026,-0.10388089,1.66474142,-24.9681639,-33.14301333,-59.22465024,-53.9218543,7561188167.549547,0.8461,7561188167.55,,2022-06-17T22:05:00.000Z,,,,,,2022-06-17 17:07:25.395487-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T22:05:00.000Z,20570.95106164512,27952833790.011696,-11.4953,-0.40694565,-0.55695704,-29.71082325,-29.45415327,-49.59745441,-51.16968267,392287131623.7257,43.8901,431989972294.55,,2022-06-17T22:05:00.000Z,,,,,,2022-06-17 17:08:29.780656-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T22:05:00.000Z,1084.2039328814615,15460866127.130932,-19.1699,-0.86321012,-1.5706583,-35.573831,-44.65612401,-64.36940013,-63.24249795,131415456171.46635,14.7031,131415456171.47,,2022-06-17T22:05:00.000Z,,,,,,2022-06-17 17:08:29.780656-05:00
2,825,Tether,USDT,tether,34803,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T22:05:00.000Z,0.9990148723414155,45160035717.89506,-15.2732,0.00941766,0.01703681,-0.02326938,0.01568383,-0.12462033,-0.14458639,69156122274.34926,7.7378,79632097519.14,,2022-06-17T22:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 17:08:29.780656-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T22:04:00.000Z,1.0001316795932842,5484079886.012482,-13.9994,-0.04221731,-0.00818406,-0.00100676,0.01209833,0.03215676,0.03708004,55248430981.21187,6.1815,55248430981.21,,2022-06-17T22:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 17:08:29.780656-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T22:04:00.000Z,215.88909478416713,1156219188.9131875,-25.0072,-0.39192552,0.60393395,-24.7941281,-26.53596321,-48.23098214,-46.13874062,35249718251.96812,3.9438,35646907850.09,,2022-06-17T22:04:00.000Z,,,,,,2022-06-17 17:08:29.780656-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T22:05:00.000Z,1.0023973459903757,4988665117.193486,-9.4874,0.18980375,0.22875213,0.25631207,0.14351175,0.17669525,0.30630903,17748773324.470486,1.986,17748773324.47,,2022-06-17T22:05:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 17:08:29.780656-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T22:04:00.000Z,0.4894341179933403,908673529.0348358,-29.0539,-0.25016797,0.29480786,-16.22071179,-6.77238416,-47.57222073,-45.75170349,16513031663.560707,1.8475,22024535309.7,,2022-06-17T22:04:00.000Z,,,,,,2022-06-17 17:08:29.780656-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T22:05:00.000Z,0.3209719397586221,1420905194.3247128,-7.8435,0.13901946,1.27318019,-16.60315081,-22.39840032,-57.83587228,-60.81863243,15516778965.148455,1.7361,32097193975.86,,2022-06-17T22:05:00.000Z,,,,,,2022-06-17 17:08:29.780656-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T22:04:00.000Z,31.338483550409116,1350167879.1773078,-33.0607,-0.92000326,0.49830805,-17.39409139,-38.51574108,-69.2120759,-66.24009728,10729372633.200626,1.2005,16033299250.79,,2022-06-17T22:04:00.000Z,,,,,,2022-06-17 17:08:29.780656-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T22:05:00.000Z,0.05699212036238781,410498730.84946907,-47.3026,-0.10388089,1.66474142,-24.9681639,-33.14301333,-59.22465024,-53.9218543,7561188167.549547,0.8461,7561188167.55,,2022-06-17T22:05:00.000Z,,,,,,2022-06-17 17:08:29.780656-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T22:09:00.000Z,20583.751804261432,27940232840.936455,-11.1076,-0.32678691,-0.33972264,-29.69105153,-29.33251643,-49.560122,-51.10682483,392531241222.1861,43.917,432258787889.49,,2022-06-17T22:09:00.000Z,,,,,,2022-06-17 17:09:30.428845-05:00
1,1027,Ethereum,ETH,ethereum,5751,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T22:08:00.000Z,1085.0782402910038,15459490364.463161,-18.9562,-0.77523617,-1.29022809,-35.53333697,-44.56308813,-64.32386077,-63.18886964,131521430244.76984,14.7148,131521430244.77,,2022-06-17T22:08:00.000Z,,,,,,2022-06-17 17:09:30.428845-05:00
2,825,Tether,USDT,tether,34805,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T22:08:00.000Z,0.9990217821167627,45156903517.81855,-15.0145,0.00785006,0.01887334,-0.01638937,0.0175477,-0.12787972,-0.149299,69156600598.82874,7.7365,79632648301.63,,2022-06-17T22:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 17:09:30.428845-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T22:08:00.000Z,1.0001429920167495,5503731482.853294,-13.5109,-0.04527319,-0.00317982,0.00024372,0.00293492,0.01281531,0.03942423,55249055892.57085,6.1821,55249055892.57,,2022-06-17T22:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 17:09:30.428845-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T22:08:00.000Z,216.11332801022655,1155578584.0539377,-24.779,-0.22170998,0.94002303,-24.77810197,-26.42674394,-48.15661197,-46.07553022,35286330374.73063,3.9479,35683932513.87,,2022-06-17T22:08:00.000Z,,,,,,2022-06-17 17:09:30.428845-05:00
5,4687,Binance USD,BUSD,binance-usd,3852,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T22:08:00.000Z,1.0004216667613501,5060352686.370404,-8.0452,0.0244222,-0.10994218,-0.10709378,-0.06065627,0.16761357,-0.03683312,17713791305.675144,1.9821,17713791305.68,,2022-06-17T22:08:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 17:09:30.428845-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T22:08:00.000Z,0.4900989226189352,908374851.0915413,-28.655,-0.01537015,0.80392051,-16.38593702,-6.49789362,-47.49845477,-45.70000833,16535461525.781057,1.85,22054451517.85,,2022-06-17T22:08:00.000Z,,,,,,2022-06-17 17:09:30.428845-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T22:09:00.000Z,0.3211872993243177,1418020672.6143575,-7.5574,0.23190893,1.86103984,-16.6543443,-22.22677748,-57.79904374,-60.77816055,15527190114.42662,1.7374,32118729932.43,,2022-06-17T22:09:00.000Z,,,,,,2022-06-17 17:09:30.428845-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T22:08:00.000Z,31.378040221871714,1350131480.834476,-32.4398,-0.68259761,1.27957858,-17.31089836,-38.25332071,-69.17281499,-66.13431374,10742915671.030413,1.2021,16053537114.24,,2022-06-17T22:08:00.000Z,,,,,,2022-06-17 17:09:30.428845-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T22:09:00.000Z,0.057020122119026684,409647722.1627408,-47.1902,-0.07567717,2.05828942,-24.95124337,-33.08519443,-59.21325726,-53.85654131,7564903182.004566,0.8465,7564903182.0,,2022-06-17T22:09:00.000Z,,,,,,2022-06-17 17:09:30.428845-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T22:09:00.000Z,20583.751804261432,27940232840.936455,-11.1076,-0.32678691,-0.33972264,-29.69105153,-29.33251643,-49.560122,-51.10682483,392531241222.1861,43.917,432258787889.49,,2022-06-17T22:09:00.000Z,,,,,,2022-06-17 17:10:31.057680-05:00
1,1027,Ethereum,ETH,ethereum,5751,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T22:08:00.000Z,1085.0782402910038,15459490364.463161,-18.9562,-0.77523617,-1.29022809,-35.53333697,-44.56308813,-64.32386077,-63.18886964,131521430244.76984,14.7148,131521430244.77,,2022-06-17T22:08:00.000Z,,,,,,2022-06-17 17:10:31.057680-05:00
2,825,Tether,USDT,tether,34805,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T22:08:00.000Z,0.9990217821167627,45156903517.81855,-15.0145,0.00785006,0.01887334,-0.01638937,0.0175477,-0.12787972,-0.149299,69156600598.82874,7.7365,79632648301.63,,2022-06-17T22:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 17:10:31.057680-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T22:08:00.000Z,1.0001429920167495,5503731482.853294,-13.5109,-0.04527319,-0.00317982,0.00024372,0.00293492,0.01281531,0.03942423,55249055892.57085,6.1821,55249055892.57,,2022-06-17T22:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 17:10:31.057680-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T22:08:00.000Z,216.11332801022655,1155578584.0539377,-24.779,-0.22170998,0.94002303,-24.77810197,-26.42674394,-48.15661197,-46.07553022,35286330374.73063,3.9479,35683932513.87,,2022-06-17T22:08:00.000Z,,,,,,2022-06-17 17:10:31.057680-05:00
5,4687,Binance USD,BUSD,binance-usd,3852,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T22:08:00.000Z,1.0004216667613501,5060352686.370404,-8.0452,0.0244222,-0.10994218,-0.10709378,-0.06065627,0.16761357,-0.03683312,17713791305.675144,1.9821,17713791305.68,,2022-06-17T22:08:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 17:10:31.057680-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T22:08:00.000Z,0.4900989226189352,908374851.0915413,-28.655,-0.01537015,0.80392051,-16.38593702,-6.49789362,-47.49845477,-45.70000833,16535461525.781057,1.85,22054451517.85,,2022-06-17T22:08:00.000Z,,,,,,2022-06-17 17:10:31.057680-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T22:09:00.000Z,0.3211872993243177,1418020672.6143575,-7.5574,0.23190893,1.86103984,-16.6543443,-22.22677748,-57.79904374,-60.77816055,15527190114.42662,1.7374,32118729932.43,,2022-06-17T22:09:00.000Z,,,,,,2022-06-17 17:10:31.057680-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T22:08:00.000Z,31.378040221871714,1350131480.834476,-32.4398,-0.68259761,1.27957858,-17.31089836,-38.25332071,-69.17281499,-66.13431374,10742915671.030413,1.2021,16053537114.24,,2022-06-17T22:08:00.000Z,,,,,,2022-06-17 17:10:31.057680-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T22:09:00.000Z,0.057020122119026684,409647722.1627408,-47.1902,-0.07567717,2.05828942,-24.95124337,-33.08519443,-59.21325726,-53.85654131,7564903182.004566,0.8465,7564903182.0,,2022-06-17T22:09:00.000Z,,,,,,2022-06-17 17:10:31.057680-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T22:09:00.000Z,20583.751804261432,27940232840.936455,-11.1076,-0.32678691,-0.33972264,-29.69105153,-29.33251643,-49.560122,-51.10682483,392531241222.1861,43.917,432258787889.49,,2022-06-17T22:09:00.000Z,,,,,,2022-06-17 17:11:31.735317-05:00
1,1027,Ethereum,ETH,ethereum,5751,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T22:08:00.000Z,1085.0782402910038,15459490364.463161,-18.9562,-0.77523617,-1.29022809,-35.53333697,-44.56308813,-64.32386077,-63.18886964,131521430244.76984,14.7148,131521430244.77,,2022-06-17T22:08:00.000Z,,,,,,2022-06-17 17:11:31.735317-05:00
